name,phone,addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,operator,isced:level,grades,religion,denomination,wikidata,wikipedia,website
Gobles Junior Academy,+1 269 628 2704,32110,6Th Ave,Gobles,MI,49055,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10,christian,seventh_day_adventist
God's Lighthouse,+1 734 863 1335,8166,Douglas Rd,Lambertville,MI,48144,,0;1;2;3,PK;K;1;2;3;4;5;6;7;8;9;10;11;12,,
Golden Rule School,,755,Pleasant Hill Rd,Bronson,MI,49028,,1;2,1;2;3;4;5;6;7;8,,
Good Shepherd Early Childhood Center,+1 989 463 3056,7400,Begole Road,Alma,MI,48801,,0;1,K;1;2;3,christian,lutheran
Good Shepherd Evangelical Lutheran School,+1 989 835 4181,907,Mattes Dr,Midland,MI,48642,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Good Shepherd Lutheran School,+1 248 391 7244,1950,South Baldwin Rd,Lake Orion,MI,48360,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Grace Christian School,+1 269 463 5545,325,North M 140,Watervliet,MI,49098,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Grace Christian School,+1 989 793 2129,4619,Mackinaw Rd,Saginaw,MI,48603,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,baptist
Grace Lutheran School,+1 269 429 4951,404,East Glenlord Rd,Saint Joseph,MI,49085,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Grand Blanc Montessori,+1 810 234 2224,1055,W Grand Blanc Rd,Grand Blanc,MI,48439,,0;1,PK;K;1,,
Grand Haven Christian School,+1 616 842 5420,1102,Grant Ave,Grand Haven,MI,49417,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
Grand Rapids Adventist Academy,+1 616 791 9797,1151,Oakleigh Rd Nw,Grand Rapids,MI,49504,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,seventh_day_adventist
Grand Rapids Christian Elementary School,+1 616 574 6500,1050,"Iroquois, Se",Grand Rapids,MI,49506,,0;1,K;1;2;3;4;5,christian,
Grand Rapids Christian Elementary School - Evergreen Campus,+1 616 574 5900,1630,Griggs Street Se,Grand Rapids,MI,49506,,0;1,K;1;2;3;4;5,,
Grand Rapids Christian High School,+1 616 574 5500,2300,Plymouth Ave Se,Grand Rapids,MI,49506,,3,9;10;11;12,christian,,Q5594999,Grand Rapids Christian High School,
Grand Rapids Christian Middle School,+1 616 574 6300,2036,"Chesaning Drive, Se",Grand Rapids,MI,49506,,1;2,5;6;7;8,christian,
Grandville Christian School,+1 616 538 9710,3934,Wilson Ave Sw,Grandville,MI,49418,,0;1,K;1;2;3;4;5,christian,
Grant Christian School,+1 231 834 8445,12931,Poplar Ave # G,Grant,MI,49327,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
Grayling SDA School,+1 989 348 2501,2468,Camp Ausable Rd,Grayling,MI,49738,,1;2,1;4;5;6;7,christian,seventh_day_adventist
Great Lakes Adventist Academy,+1 989 427 5181,7477,Academy Rd,Cedar Lake,MI,48812,,3,9;10;11;12,christian,seventh_day_adventist,Q5599410,Great Lakes Adventist Academy,http://www.glaa.net/
Great Revelations Academy,+1 313 333 8899,6400,Miller Road,Dearborn,MI,48126,,0;1;2,K;1;2;3;4;5;6;7;8,muslim,
Greater Lansing Adventist School,+1 517 321 5565,5330,West St Joe Hwy,Lansing,MI,48917,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10,christian,seventh_day_adventist
Greater Lansing Islamic School,+1 517 332 3700,920,South Harrison Rd,East Lansing,MI,48823,,0;1;2,K;1;2;3;4;5;6;7;8,muslim,
Greenhills School,+1 734 769 4010,850,Greenhills Dr,Ann Arbor,MI,48105,,2;3,6;7;8;9;10;11;12,,,Q5604132,Greenhills School,http://www.greenhillsschool.org
Grosse Pointe Academy,+1 313 886 1221,171,Lake Shore Rd,Grosse Pointe Farms,MI,48236,,0;1;2,K;1;2;3;4;5;6;7;8,,
GTB Life Long Learning Center,+1 231 534 7753,845,Business Park Dr,Traverse City,MI,49686,,3,9;10;11;12,,
Guardian Angels School,+1 248 588 5545,521,East 14 Mile Rd,Clawson,MI,48017,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Guardian Lutheran School,+1 313 274 3665,24544,Cherry Hill St,Dearborn,MI,48124,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Hackett Catholic Prep,+1 269 381 2646,1000,West Kilgore Rd,Kalamazoo,MI,49008,,3,9;10;11;12,christian,roman_catholic
Harbor Light Christian School,+1 231 347 7859,8333,Clayton Rd,Harbor Springs,MI,49740,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Hastings SDA School,+1 269 945 3896,888,Terry Ln,Hastings,MI,49058,,1;2,1;2;4;5;6;8,christian,seventh_day_adventist
Havenwyck School,+1 248 373 8626,1525,University Dr,Auburn Hills,MI,48326,,1;2;3,3;4;5;6;7;8;9;10;11;12,,
Hebrew Day School of Ann Arbor,+1 734 971 4633,2937,Birch Hollow Dr,Ann Arbor,MI,48108,,0;1,K;1;2;3;4;5,jewish,
Heritage Christian Academy,+1 269 372 1400,6312,Quail Run Dr,Kalamazoo,MI,49009,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Heritage Christian Academy,+1 269 663 2345,27341,Us 12 W,Edwardsburg,MI,49112,,,,,
Heritage Christian School,+1 248 373 1450,2024,Pontiac Rd,Auburn Hills,MI,48326,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Heritage Christian School,+1 616 669 1773,6340,Autumn Drive,Hudsonville,MI,49426,,0;1;2,K;1;2;3;4;5;6;7;8,,
Hillel Day School,+1 248 851 3220,32200,Middlebelt Rd,Farmington Hills,MI,48334,,0;1;2,K;1;2;3;4;5;6;7;8,jewish,
Hillsdale Academy,+1 517 439 8644,1,Academy Ln,Hillsdale,MI,49242,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Holland Adventist Academy,+1 616 396 5941,11385,Ottogan St,Holland,MI,49423,,0;1;2,K;1;2;3;4;5;6;7;8,christian,seventh_day_adventist
Holland Christian High School,+1 616 820 2901,950,Ottawa Ave,Holland,MI,49423,,3,9;10;11;12,christian,
Holland Christian Middle School,+1 616 820 3205,850,Ottawa Ave,Holland,MI,49423,,2,7;8,christian,
Holt Lutheran Schools,+1 517 694 3182,2418,Aurelius Rd,Holt,MI,48842,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Holy Angels Elementary School,+1 231 946 5961,130,East Tenth St,Traverse City,MI,49684,,0;1,K;1;2;3;4,christian,roman_catholic
Holy Cross Catholic School,+1 810 765 3591,618,South Water St,Marine City,MI,48039,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Cross Lutheran School,+1 989 793 9795,610,Court St,Saginaw,MI,48602,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Holy Family Regional School,+1 248 299 3798,2633,John R Rd,Rochester Hills,MI,48307,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Family School,+1 989 362 5651,411,Wilkinson St,East Tawas,MI,48730,,0;1;2,K;1;2;3;4;5;6,christian,roman_catholic
Holy Family School,+1 810 694 9072,215,Orchard St,Grand Blanc,MI,48439,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Ghost Lutheran School,+1 734 242 0509,3563,Heiss Rd,Monroe,MI,48162,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Holy Name School,+1 248 644 2722,680,Harmon St,Birmingham,MI,48009,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Name School,+1 906 786 7550,409,South 22Nd St,Escanaba,MI,49829,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Redeemer Elementary School,+1 313 841 5230,1711,Junction St,Detroit,MI,48209,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Rosary School,+1 810 736 4220,5191,Richfield Rd,Flint,MI,48506,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Spirit Central School,+1 906 563 8817,201,Saginaw St,Norway,MI,49870,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Spirit Roman Catholic School,+1 810 900 9050,9565,Musch Rd,Brighton,MI,48116,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Spirit School,+1 616 453 2772,2222,Lake Michigan Dr Nw,Grand Rapids,MI,49504,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Trinity Catholic School,+1 616 784 0696,1304,Alpine Church Rd Nw,Comstock Park,MI,49321,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Holy Trinity Ev Lutheran School,+1 616 538 1122,4201,Burlingame Ave Sw,Wyoming,MI,49509,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Hope Protestant Reformed Christian School,+1 616 453 9717,1545,Wilson Ave Sw,Grand Rapids,MI,49534,,0;1;2;3,K;1;2;3;4;5;6;7;8;9,,
Howardsville Christian School,+1 269 646 9367,53441,Bent Rd,Marcellus,MI,49067,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Huda School and Montessori,+1 248 626 0900,32220,Franklin Rd,Franklin,MI,48025,,0;1;2,K;1;2;3;4;5;6;7;8,,
Hudsonville Christian School,+1 616 669 6689,3435,Oak St,Hudsonville,MI,49426,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
Huron Valley Catholic School,+1 734 483 0366,1300,North Prospect Rd,Ypsilanti,MI,48198,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Huron Valley Lutheran High School,+1 734 525 0160,33740,Cowan Rd,Westland,MI,48185,,3,9;10;11;12,christian,lutheran,Q5946959,Huron Valley Lutheran High School,
Imlay City Christian School,+1 810 724 5695,7197,East Imlay City Rd,Imlay City,MI,48444,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
Immaculate Conception Elementary School,+1 231 947 1252,314,Vine St,Traverse City,MI,49684,,0;1,K;1;2;3;4;5,christian,roman_catholic
Immaculate Conception School,+1 586 725 0078,7043,Church Rd,Ira,MI,48023,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Immaculate Conception School,+1 269 273 2085,601,South Douglas Ave,Three Rivers,MI,49093,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Immaculate Conception Ukranian School,+1 586 574 2480,29500,Westbrook Ave,Warren,MI,48092,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Immaculate Heart of Mary ,+1 517 882 6631,3830,Rosemont St,Lansing,MI,48910,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Immaculate Heart of Mary School,+1 616 241 4633,1951,Plymouth Se,Grand Rapids,MI,49506,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Immanuel - Saint James Lutheran School,+1 616 363 0505,2066,Oakwood Ave Ne,Grand Rapids,MI,49505,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Immanuel Lutheran School,+1 989 754 4285,8220,East Holland Rd,Saginaw,MI,48601,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Immanuel Lutheran School,+1 586 286 7076,47120,Romeo Plank Rd,Macomb,MI,48044,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Immanuel Lutheran School,+1 989 354 4805,355,Wilson St,Alpena,MI,49707,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Immanuel Lutheran School,+1 989 893 8521,247,North Lincoln St,Bay City,MI,48708,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Inter City Baptist School,+1 313 928 6900,4700,Allen Rd,Allen Park,MI,48101,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,baptist
Interlochen Arts Academy,+1 231 276 7374,4000,M 137,Interlochen,MI,49643,,3,9;10;11;12,,
Ionia SDA School,+1 616 527 1971,721,Elmwood Dr,Ionia,MI,48846,,1;2,1;3;5;6;8,christian,seventh_day_adventist
Islamic School of Grand Rapids,+1 616 301 0110,3972,Rowland Ave Se,Grand Rapids,MI,49546,,0,PK;K,muslim,
Ithaca SDA School,+1 989 875 4961,937,N Pine River St,Ithaca,MI,48847,,0;1;2,K;1;2;3;4;5;6;7;8,christian,seventh_day_adventist
Jackson Christian School,+1 517 783 2658,4200,Lowe Rd,Jackson,MI,49203,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,baptist
Japhet School,+1 248 585 9150,839,S Crooks Rd,Clawson,MI,48017,,0;1;2,K;1;2;3;4;5;6;7;8,,,Q16997631,Japhet School,http://www.japhetschool.org
Jenison Christian School,+1 616 457 3301,7726,Graceland Dr,Jenison,MI,49428,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
John Paul II Catholic School,+1 313 386 0633,1590,Riverbank St,Lincoln Park,MI,48146,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Journey Academy,+1 616 401 2111,161,Spaulding Ave Se,Ada,MI,49301,,0;1;2;3,K;1;2;3;4;5;6;7;9,,
Kalamazoo Christian High School,+1 269 381 2250,2121,Stadium Dr,Kalamazoo,MI,49008,,3,9;10;11;12,christian,,Q15232879,Kalamazoo Christian High School,
Kalamazoo Christian School,+1 269 544 2332,3800,South 12Th St,Kalamazoo,MI,49009,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
Kalamazoo Country Day,+1 269 329 0116,4221,East Milham Ave,Portage,MI,49002,,0;1;2,K;1;2;3;4;5;6;7;8,,
Kalamazoo SDA School,+1 269 342 8943,1601,Nichols Rd,Kalamazoo,MI,49006,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10,christian,seventh_day_adventist
Kazoo School,+1 269 345 3239,1401,Cherry St,Kalamazoo,MI,49008,,0;1;2,K;1;2;3;4;5;6;7;8,,
Ladywood High School--Detroit,+1 734 591 1544,14680,Newburgh Rd,Livonia,MI,48154,,3,9;10;11;12,christian,roman_catholic
Laingsburg Christian School,+1 517 651 2081,901,East Grand River Rd,Laingsburg,MI,48848,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11,,
Lake Area Christian School,+1 269 651 5135,63590,Borgert Rd,Sturgis,MI,49091,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Lake Michigan Academy,+1 616 464 3330,2428,Burton St Se,Grand Rapids,MI,49546,,1;2;3,1;2;3;4;5;6;7;8;9;10;11;12,,
Lake Michigan Catholic MS/HS,+1 269 983 2511,915,Pleasant St,Saint Joseph,MI,49085,,2;3,6;7;8;9;10;11;12,christian,roman_catholic
Lake Michigan Catholic School,+1 269 429 0227,3165,Washington Ave,Saint Joseph,MI,49085,,0;1,K;1;2;3;4;5,christian,roman_catholic
Lake Orion Baptist School,+1 248 693 6203,255,East Scripps Rd,Lake Orion,MI,48360,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,baptist
Lakes Area Montessori School,+1 248 360 0500,8605,Richardson Rd,Walled Lake,MI,48390,,0;1,K;1;2;3;4;5,,
Lamont Christian School,+1 616 677 1757,5260,Leonard St,Coopersville,MI,49404,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
Lansing Baptist School,+1 517 882 2280,1902,East Cavanaugh Rd,Lansing,MI,48910,,1;2;3,2;6;7;8;9;10;12,christian,baptist
Lansing Catholic Central High School,+1 517 267 2100,501,Marshall St,Lansing,MI,48912,,3,9;10;11;12,christian,roman_catholic
Lansing Christian School,+1 517 882 5779,3405,Belle Chase Way,Lansing,MI,48911,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Leelanau School,+1 231 334 5827,1,Old Homestead Rd,Glen Arbor,MI,49636,,3,9;10;11;12,,
Legacy Christian Elementary School,+1 616 455 0310,520,68Th St Se,Grand Rapids,MI,49548,,0;1,PK;K;1;2;3;4,christian,
Legacy Christian School,+1 616 455 3860,67,68Th St Sw,Grand Rapids,MI,49548,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
Lenawee Christian School,+1 517 265 7590,111,Wolf Creek Hwy,Adrian,MI,49221,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Libertas Christian School,+1 616 669 2270,5181,-64Th Avenue,Hudsonville,MI,49426,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,
Life In Christ Christian School,+1 517 203 8945,1833,W M 21,Owosso,MI,48867,,,,,
Life Learning Community,+1 734 545 7000,806,Airport Boulevard,Ann Arbor,MI,48108,,0;1;2,K;1;6,christian,
Light of Christ Academy,+1 269 203 6808,12648,E D Ave,Augusta,MI,49012,,0;1;2,PK;K;1;2;3;4;5;6;7;8,,
Lilac Grove Amish School,,2873,Klamer Rd,Gladwin,MI,48624,,1;2,1;2;3;4;5;6;7;8,christian,amish
Living Stones Academy,+1 616 803 9654,1415,"Lyon Street, Se",Grand Rapids,MI,49503,,0;1;2,K;1;2;3;4;5;6,christian,
Livingston Christian Schools,+1 810 900 1200,7669,Brighton Rd,Brighton,MI,48116,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Loyola High School,+1 313 861 2407,15325,Pinehurst St,Detroit,MI,48238,,3,9;10;11;12,christian,roman_catholic,Q6694565,Loyola High School (Detroit),http://www.loyolahsdetroit.org
Ludington Area Catholic School,+1 231 843 3188,700,East Bryant Rd,Ludington,MI,49431,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Lumen Christi Catholic School,+1 517 787 0630,3483,Spring Arbor Rd,Jackson,MI,49203,,2;3,7;8;9;10;11;12,christian,roman_catholic,Q6703185,Lumen Christi Catholic School,http://jcslumenchristi.org/
Lutheran High School NW,+1 248 852 6677,1000,Bagley Dr,Rochester Hills,MI,48309,,3,9;10;11;12,christian,lutheran
Lutheran High School-North,+1 586 781 9151,16825,24 Mile Rd,Macomb,MI,48042,,3,9;10;11;12,christian,lutheran
Lutheran High School-Westland,+1 734 422 2090,33300,Cowan Rd,Westland,MI,48185,,3,9;10;11;12,christian,lutheran
Macomb Christian Schools,+1 586 751 8980,28501,Lorraine Ave,Warren,MI,48093,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,
Manistee Catholic Central Schools,+1 231 723 2529,1200,Us Highway 31 S,Manistee,MI,49660,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,roman_catholic
Maple Country School,+1 517 541 0963,1827,North Ainger Rd,Charlotte,MI,48813,,1;2,1;2;3;4;5;6;7,,
Maple Tree Montessori Academy,+1 810 225 8321,2944,South Old Us Highway 23,Brighton,MI,48114,,0;1;2,K;1;2;3;4;5;6;7;8,,
Maplewood Baptist Academy,+1 906 495 1572,3255,West M 80,Kinross,MI,49752,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,baptist
Maria Montessori Center,+1 248 851 9695,32450,West 13 Mile Rd,Farmington Hills,MI,48334,,0;1;2,K;1;2;3;4;5;6;7;8,,
Marian High School,+1 248 644 1750,7225,Lahser Rd,Bloomfield Hills,MI,48301,,3,9;10;11;12,christian,roman_catholic,Q6761901,Marian High School (Michigan),http://www.marian-hs.org
Martin Luther High School,+1 517 694 3182,2001,E Grand River Ave,Lansing,MI,48912,,3,9;10;11;12,christian,lutheran
Meadow Montessori School,+1 734 241 9496,1670,South Raisinville Rd,Monroe,MI,48161,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Meadow View Amish Parochial School,+1 989 433 5522,3223,East Rosebush Rd,Rosebush,MI,48878,,1;2,1;2;3;4;5;6;7;8,christian,amish
Meadowbrook Amish School,,2003,Mcnamara Rd,Gladwin,MI,48624,,1;2,1;2;3;4;5;6;7;8,,
Memorial Lutheran School,+1 517 655 2294,2070,East Sherwood Rd,Williamston,MI,48895,,0;1;2,K;1;2;3;4;5;6;7;8,christian,lutheran
Mercy High School,+1 248 476 8020,29300,West 11 Mile Rd,Farmington Hills,MI,48336,,3,9;10;11;12,christian,roman_catholic,Q6818747,"Mercy High School (Farmington Hills, Michigan)",
Mesivta of Toledo,+1 248 470 5655,4200,Walnut Lake Rd,West Bloomfield,MI,48323,,3,9;10;11;12,jewish,
Metropolitan SDA Junior Academy,+1 734 420 4044,15585,North Haggerty Rd,Plymouth,MI,48170,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10,christian,seventh_day_adventist
Michigan Islamic Academy,+1 734 665 8882,2301,Plymouth Rd,Ann Arbor,MI,48105,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,muslim,
Michigan Lutheran High School,+1 269 429 7861,615,East Marquette Woods Rd,Saint Joseph,MI,49085,,3,9;10;11;12,christian,lutheran
Michigan Lutheran Seminary,+1 989 793 1010,2777,Hardin St,Saginaw,MI,48602,,3,9;10;11;12,christian,lutheran,Q14716219,Michigan Lutheran Seminary,
Michigan Montessori International Center,+1 517 351 3655,2745,Mount Hope Rd,Okemos,MI,48864,,0;1;2,K;1;2;3;4;5;6,,
Midland Christian School,+1 989 835 9881,4417,West Wackerly St,Midland,MI,48640,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Moline Christian School,+1 616 877 4688,1253,144Th Ave,Moline,MI,49335,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
Monroe Catholic ES - Saint John Campus,+1 734 241 1670,521,South Monroe St,Monroe,MI,48161,,1,2;3;4,christian,roman_catholic
Monroe Catholic ES - Saint Mary Campus,+1 734 241 3377,151,North Monroe St,Monroe,MI,48162,,1;2,5;6;7;8,christian,roman_catholic
Monroe Catholic ES - Saint Michael Campus,+1 734 241 3923,510,West Front St,Monroe,MI,48161,,0;1,K;1,christian,roman_catholic
Montessori Childrens Academy,+1 586 286 4566,43521,Romeo Plank Rd,Clinton Township,MI,48038,,0;1;2,K;1;2;3;4;5;6,,
Montessori Children's Center,+1 269 349 3248,750,Howard St,Kalamazoo,MI,49008,,0;1;2,K;1;2;3;4;5;6,,
"Montessori Children's Center of Allen Park, Inc.",+1 313 382 2777,4141,Laurence,Allen Park,MI,48101,,0;1,K;1;2;3;4;5,,
Montessori Childrens House,+1 517 482 9191,2100,West Saint Joseph St,Lansing,MI,48915,,0;1;2,K;1;2;3;4;5;6,,
"Montessori Children's House, Grand Traverse",+1 231 929 9325,5363,North Long Lake Rd,Traverse City,MI,49685,,0;1;2,K;1;2;3;4;5;6;7;8,,
Montessori Society of Greater G.R.,+1 616 451 8627,1110,College Ave Ne,Grand Rapids,MI,49503,,0;1;2;3,K;1;2;3;4;5;6;7;8;9,,
Montessori Stepping Stones,+1 586 465 4260,174,Cass Ave,Mount Clemens,MI,48043,,0;1,K;1;2;3;4;5,,
Most Holy Trinity School,+1 313 961 8855,1229,Labrosse St,Detroit,MI,48226,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Most Holy Trinity School,+1 989 593 2616,11144,West Kent St,Fowler,MI,48835,,1;2,1;2;3;4;5;6;7;8,christian,roman_catholic
Mount Pleasant SDA School,+1 989 773 3231,1730,East Pickard Rd,Mount Pleasant,MI,48858,,0;1;2,K;1;2;3;4;5;6;7;8,christian,seventh_day_adventist
Munising Baptist School,+1 906 387 3041,6285,Connors Rd,Wetmore,MI,49895,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11,christian,baptist
Muskegon Catholic Central,+1 231 755 2201,1145,West Laketon Ave,Muskegon,MI,49441,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,roman_catholic
Muskegon Christian School,+1 231 773 3221,1220,Eastgate St,Muskegon,MI,49442,,0;1;2,K;1;2;3;4;5;6,christian,
Muslim American Youth Academy,+1 313 436 3300,19500,Ford Rd,Dearborn,MI,48128,,0;1;2,K;1;2;3;4;5;6;7;8,,
ND Marist Acade. Middle Div.,+1 248 373 5371,1300,Giddings Rd,Pontiac,MI,48340,,2,6;7;8,christian,roman_catholic
ND Marist Academy-Lower Div.,+1 248 373 2573,1425,Giddings Rd,Pontiac,MI,48340,,0;1,K;1;2;3;4;5,christian,roman_catholic
New Covenant Christian Academy,+1 231 640 2324,18201,Honor Hwy.,Interlochen,MI,49643,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
New Covenant Christian School,+1 517 323 8903,4415,West St Joe Hwy,Lansing,MI,48917,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,,Q7006727,"New Covenant Christian School (Lansing, Michigan)",http://www.nccswarriors.org
"New Day Learning Centers, LLC ",+1 570 369 8489,17321,M 60,Vandalia,MI,49095,,,,,
New Era Christian School,+1 231 861 5450,1901,Oak Ave,New Era,MI,49446,,0;1;2,K;1;2;3;4;5;6;7;8,christian,
New Life Christian Academy,+1 810 367 3770,5517,Griswold Rd,Kimball,MI,48074,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
New Morning School,+1 734 420 3331,14501,North Haggerty Rd,Plymouth,MI,48170,,0;1;2,K;1;2;3;4;5;6;7;8,,
New Salem Ev Lutheran School,+1 989 883 3880,214,East Grove St,Sebewaing,MI,48759,,1,2;3;4;5,christian,lutheran
Niles SDA School,+1 269 683 5444,110,North Fairview Ave,Niles,MI,49120,,0;1;2,K;1;2;3;4;5;6;7;8,christian,seventh_day_adventist
Northern Michigan Christian School,+1 231 825 2492,128,South Martin St,McBain,MI,49657,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,christian,
NorthPointe Christian School,+1 616 942 0363,3101,Leonard St Ne,Grand Rapids,MI,49525,,2;3,6;7;8;9;10;11;12,christian,baptist
Northpointe Christian School,+1 616 363 4869,540,Russwood St Ne,Grand Rapids,MI,49505,,0;1,K;1;2;3;4;5,christian,baptist
Northview Junior Academy,+1 231 775 3622,202,North Carmel St,Cadillac,MI,49601,,1;2,1;2;3;4;5;6;7;8,christian,seventh_day_adventist
Northville Christian School,+1 248 348 9031,41355,6 Mile Rd,Northville,MI,48168,,0;1;2,K;1;2;3;4;5;6;7;8,,,Q17513142,Northville Christian School,http://www.northvillechristianschool.org/
Northwest Michigan House of Hope,+1 231 946 5350,55,South Hope Ridge,Traverse City,MI,49696,,2;3,7;8;9;10;11;12,,
Notre Dame Preparatory School,+1 248 373 5300,1300,Giddings Rd,Pontiac,MI,48340,,3,9;10;11;12,christian,roman_catholic
Nottawa Christian Day School,+1 269 467 6454,26173,M-86,Nottawa,MI,49075,,1;2;3,1;2;3;4;5;6;7;8;9;10;11;12,,
Nouvel Catholic Central Elementary School,+1 989 792 2361,2136,Berberovich Dr,Saginaw,MI,48603,,0;1;2,K;1;2;3;4;5;6;7;8,christian,roman_catholic
Nouvel Catholic Central High School,+1 989 791 4330,2555,Wieneke Rd,Saginaw,MI,48603,,3,9;10;11;12,christian,roman_catholic,Q7063955,Nouvel Catholic Central High School,http://www.sacschools.org/nouvel/home.aspx
Novi Christian Academy ,+1 248 668 7100,40800,West 13 Mile Rd,Novi,MI,48377,,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Oak Arbor New Church School,+1 248 652 3420,495,Oak Arbor Cir W,Rochester,MI,48306,,0;1;2,K;1;2;3;4;5;6;7;8,,
